location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20060625T0000,18.165028,30.605028,23.40503,45.0,100.0,79.416664,14.700001,43.004166,4.7030396,3.1968002,11.483046,6.4085464,228.31094,13.16,33.57,22.114586,17.300018,21.130005,19.417086,0.222,0.316,0.2502917,0.0,22.259064,6.838011
20060626T0000,17.775028,24.055029,20.635447,63.0,98.0,81.625,2.7999997,64.0,3.05568,1.3583788,7.766828,4.080448,228.22452,10.63,24.63,18.810833,17.0,19.690002,18.319174,0.246,0.311,0.26570836,0.37234497,10.141994,4.5678787
20060627T0000,15.605029,27.775028,21.288778,58.0,100.0,78.833336,1.0,39.083332,3.66336,1.5984001,12.748291,4.762165,196.57402,9.93,32.05,19.437504,14.800018,19.119995,17.31459,0.24,0.254,0.24700004,0.0,14.409441,5.5369906
20060628T0000,16.215029,26.725029,21.610031,58.0,100.0,76.25,0.2,54.145832,4.0104003,0.5956885,8.132838,3.5044792,54.53663,10.73,31.0,20.62625,15.309998,20.279999,17.868757,0.24,0.264,0.24979164,0.0,12.895689,6.3077164
20060629T0000,16.73503,24.115028,20.565863,60.0,98.0,76.708336,1.8000001,39.041668,3.8232,2.1477854,5.3611965,3.781779,29.315887,10.15,28.07,19.03083,16.410004,19.690002,17.897505,0.248,0.261,0.25400004,0.34770966,11.024376,5.5761228
20060630T0000,14.375029,26.295029,20.869612,52.0,100.0,74.041664,0.0,14.458333,5.1494393,2.7167575,9.974892,5.8988643,68.87287,8.58,29.0,19.8225,14.580017,20.76001,17.726257,0.248,0.254,0.251125,0.0,15.083475,7.067572
20060701T0000,14.225029,26.705029,20.530025,46.0,100.0,74.458336,0.0,13.0,5.5483203,3.207881,17.771095,10.673196,72.15258,9.44,28.59,19.972082,15.470001,20.459991,17.98667,0.241,0.249,0.24487506,0.0,17.066494,7.14667
20060702T0000,11.385029,27.075027,19.713362,47.0,97.0,73.125,0.0,10.583333,5.37984,4.598777,15.333628,9.496928,80.42736,6.93,29.94,18.879583,14.369995,20.679993,17.60667,0.234,0.241,0.23758338,0.36714935,17.34248,7.2889733
20060703T0000,12.525029,28.945028,22.170446,47.0,100.0,70.666664,0.0,13.416667,5.23584,0.5956885,4.598777,3.1430864,99.7152,7.64,32.13,21.322084,14.610016,22.089996,18.33542,0.228,0.234,0.2311667,0.0,19.12666,9.19738
20060704T0000,16.635029,29.845028,24.788363,45.0,99.0,65.541664,0.0,3.4041665,5.627521,0.9605189,4.802594,3.1416857,135.4897,11.37,33.05,22.958334,16.399994,23.110016,19.912922,0.222,0.229,0.22570835,0.17273903,21.300482,11.612971
20060705T0000,17.265028,31.285028,23.498777,44.0,98.0,76.0,6.5,42.416668,4.61232,0.79920006,10.126704,5.2531357,232.93134,12.51,34.45,22.15875,17.350006,22.779999,20.19876,0.218,0.265,0.23233335,0.3957386,23.148348,8.049991
20060706T0000,17.545029,21.605028,19.231693,82.0,100.0,90.375,13.900002,97.208336,1.6416,1.0656,6.828368,3.5209234,244.48615,13.55,20.76,17.842499,16.790009,19.24002,17.963758,0.252,0.297,0.27241668,0.0,4.253908,2.046861
20060707T0000,16.795029,20.155027,18.362112,82.0,98.0,90.208336,11.199999,86.166664,2.0836802,3.3907182,7.730192,5.708549,250.39755,10.78,19.47,16.797916,15.720001,16.690002,16.183754,0.261,0.301,0.27979168,0.34905052,3.88702,1.9767437
20060708T0000,15.825029,23.915028,19.664194,59.0,100.0,78.583336,0.0,33.458332,3.1377604,1.0983953,6.027944,2.8785384,273.7153,9.13,26.79,18.25125,14.279999,19.580017,16.697508,0.23,0.259,0.24316667,0.0,11.16362,5.0963316
20060709T0000,13.945029,27.615028,21.799608,42.0,100.0,67.625,0.0,39.325,4.37616,3.554219,10.538806,5.4429145,205.53413,8.75,29.46,19.823334,14.440002,20.75,17.604588,0.227,0.238,0.23145829,0.0,19.5955,9.323056
20060710T0000,15.235029,28.065027,22.991693,55.0,97.0,72.125,0.0,4.1666665,4.99536,0.2664,6.4433565,3.6433563,57.00229,10.28,31.5,21.536667,15.209991,22.029999,18.762506,0.225,0.232,0.22816664,0.47337723,15.355818,8.293952
20060711T0000,16.515028,30.665028,24.756277,47.0,100.0,68.458336,0.0,9.708333,5.3510404,1.0656,6.972355,3.4570992,242.24146,11.87,33.79,23.265837,17.01001,23.450012,20.182924,0.219,0.225,0.22204165,0.0,21.12963,10.943435
20060712T0000,18.435028,29.415028,24.362528,48.0,92.0,70.666664,0.6,30.1,3.852,2.1312,6.3154216,3.6226027,73.474205,12.59,32.69,21.611664,17.51001,22.24002,20.250841,0.216,0.223,0.22041671,1.5502186,19.641062,9.009378
20060713T0000,17.575027,28.105028,23.762526,55.0,100.0,72.75,0.2,46.791668,4.2249603,1.5533656,6.6172385,3.7354476,49.424774,11.94,31.66,22.646667,16.890015,21.880005,19.70584,0.218,0.238,0.22783332,0.0,15.557489,8.321158
20060714T0000,16.535028,25.965029,22.119612,64.0,100.0,81.083336,2.2,51.962505,3.58416,2.0806506,16.943123,8.947898,46.16501,13.39,28.01,20.717085,18.27002,20.77002,19.553339,0.23,0.281,0.25054166,0.0,11.091747,5.1347632
20060715T0000,15.125029,28.225029,21.37961,54.0,98.0,76.291664,0.0,24.216667,4.9348803,6.2419515,15.726628,10.547528,59.747955,10.47,30.29,21.067915,16.5,22.300018,19.348343,0.237,0.259,0.247,0.31333542,16.205696,6.8710837
20060716T0000,11.945029,27.735027,20.323362,42.0,100.0,69.916664,0.0,2.5,5.26896,3.7296,15.59066,9.01506,73.199066,6.21,29.98,18.97125,14.970001,21.529999,18.384172,0.227,0.237,0.23195839,0.0,19.851803,8.3912735
20060717T0000,12.075029,28.045029,20.660028,47.0,100.0,72.083336,0.0,8.125,4.97376,3.4734309,11.880961,6.823981,74.47082,6.68,30.79,19.484585,14.730011,21.809998,18.252924,0.22,0.227,0.223875,0.0,18.475027,8.046205
20060718T0000,12.295029,30.035028,22.401281,41.0,100.0,68.333336,0.0,8.5,5.0832,2.9784424,5.7507854,4.419227,93.99804,7.81,32.88,21.044998,15.279999,22.730011,18.912504,0.215,0.221,0.21808337,0.0,23.103039,10.310503
20060719T0000,15.135029,32.165028,24.877947,38.0,100.0,63.25,0.0,3.9916666,5.35248,1.191377,5.124306,3.1938846,133.09572,9.79,34.87,23.05625,16.369995,24.330017,20.297503,0.21,0.215,0.21279168,0.0,27.443314,13.453945
20060720T0000,17.695028,31.825027,25.47045,43.0,92.0,69.333336,1.6,20.566668,4.65264,1.6204481,9.697107,5.0289516,224.8204,12.56,34.39,23.38208,17.980011,24.300018,21.352926,0.207,0.215,0.21137501,2.002159,24.716251,10.683594
20060721T0000,19.395027,31.695028,26.205446,43.0,100.0,67.083336,0.0,9.966666,5.13648,0.2664,3.4734309,2.0683124,103.77502,14.52,34.74,24.7525,18.869995,25.380005,22.076254,0.201,0.215,0.20800005,0.0,24.561075,12.210816
20060722T0000,19.225029,31.975029,26.380442,39.0,95.0,69.166664,0.5,24.525,4.7001595,0.2664,4.652476,2.7702024,160.25316,13.85,34.17,24.135002,19.059998,24.649994,22.193336,0.199,0.234,0.2162083,1.0184937,26.709177,11.193362
20060723T0000,20.415028,27.095028,24.386696,56.0,89.0,72.708336,1.7000002,47.166668,3.9239998,2.0806506,7.9831147,3.3948548,267.0454,13.83,31.07,22.491251,20.070007,23.070007,21.62584,0.225,0.236,0.22958331,2.87121,14.5004635,8.048928
20060724T0000,17.615028,29.805029,24.250029,48.0,100.0,71.041664,0.0,9.791667,4.7764797,2.1312,9.232211,5.0245023,60.677956,12.4,32.38,22.694586,17.360016,23.970001,20.70542,0.219,0.226,0.22237496,0.0,20.091887,9.547903
20060725T0000,17.785028,32.145027,26.021696,38.0,100.0,63.791668,0.0,4.85,5.0903997,1.0983953,4.5288,2.8551352,116.67674,12.88,35.05,24.08333,17.890015,25.300018,21.627508,0.21,0.219,0.214625,0.0,27.41195,13.498775
20060726T0000,18.965029,31.075027,25.698362,42.0,86.0,64.666664,1.2,28.695831,3.8289602,1.6204481,6.744709,3.9468968,189.02313,14.18,34.25,23.298746,18.920013,23.880005,21.593752,0.207,0.217,0.21204172,2.8053913,24.117893,11.912435
20060727T0000,18.235027,32.85503,26.80836,38.0,87.0,60.291668,6.2999997,31.125,5.0731196,1.7870656,5.394189,3.6360455,140.90613,12.81,35.49,25.276665,17.940002,25.820007,22.08167,0.203,0.256,0.21495835,2.616541,28.542978,14.92392
20060728T0000,18.365028,26.695028,23.216278,61.0,91.0,78.791664,7.7999997,91.97083,2.7763202,0.0,12.933438,5.691524,258.3936,12.47,27.96,20.819582,18.839996,23.209991,21.486252,0.205,0.277,0.23329169,1.7362728,12.431921,5.693737
20060729T0000,15.845029,23.185028,20.249613,68.0,100.0,84.291664,1.1000001,41.287502,2.8641598,1.8837326,6.0748544,4.2722445,248.31311,11.55,26.19,18.775415,16.440002,19.74002,18.107924,0.208,0.263,0.23008333,0.0,8.313601,3.7979696
20060730T0000,16.725029,29.395027,22.847528,47.0,100.0,75.333336,0.2,62.608337,3.7296002,1.5984001,6.9315205,4.500302,179.787,11.74,32.84,22.234581,16.050018,22.720001,19.432505,0.222,0.243,0.23075001,0.0,19.995499,7.6623588
20060731T0000,17.40503,25.765028,21.659197,66.0,99.0,81.708336,5.7,76.53333,2.37888,1.4346079,7.1928,4.19283,239.03625,12.42,29.08,19.258333,17.480011,20.589996,19.203754,0.219,0.237,0.2258333,0.18148041,9.942579,4.666407
20060801T0000,12.795029,21.875029,18.85586,60.0,95.0,81.333336,0.90000004,72.666664,2.5214403,3.6234312,18.996767,10.289041,242.22572,9.35,24.32,17.442917,16.070007,18.660004,17.73667,0.223,0.23,0.22625,0.93680763,9.429757,3.9645808
20060802T0000,13.2050295,21.355028,17.24294,55.0,96.0,75.458336,2.1,84.166664,2.94336,4.520958,20.42091,11.21454,251.4381,11.25,24.95,16.651667,14.670013,18.450012,16.391258,0.218,0.231,0.22079168,0.63404655,10.471424,4.7781157
20060803T0000,13.275029,16.635029,15.220028,80.0,97.0,90.041664,15.499999,99.416664,1.7668803,2.4560866,9.8604,6.1301517,261.4355,11.59,17.51,14.153332,13.450012,16.119995,14.690009,0.246,0.318,0.2828334,0.4627142,3.397481,1.5971574
20060804T0000,12.525029,17.485027,14.997528,81.0,98.0,90.541664,5.1000004,94.75,1.7424,3.5840454,6.287266,5.2832694,230.98419,9.45,17.84,13.9487505,12.52002,14.980011,13.758758,0.255,0.278,0.269625,0.31191158,3.465805,1.5632311
20060805T0000,14.745029,17.475029,15.957948,84.0,98.0,91.708336,20.9,95.375,1.4918401,1.332,6.6600003,3.7136517,289.93042,13.25,17.14,14.936252,13.800018,15.0,14.361257,0.258,0.318,0.28808334,0.30567265,2.916708,1.4192377
20060806T0000,13.555029,18.455029,16.14836,81.0,100.0,89.75,5.5,77.700005,1.8345602,2.382754,6.5903726,4.680823,263.29926,7.91,18.15,14.026668,13.02002,15.200012,14.085423,0.26,0.277,0.267875,0.0,3.6864452,1.858995
20060807T0000,13.725029,22.705029,18.257942,58.0,98.0,79.75,1.0,51.166668,3.23424,2.2761226,6.415762,4.687086,261.7644,8.31,25.17,16.841665,12.77002,17.890015,15.034175,0.243,0.263,0.251375,0.28591156,10.3701725,4.484464
20060808T0000,12.225029,22.275028,17.206278,63.0,100.0,83.583336,0.2,36.125,2.3846397,0.2664,12.859146,5.9469266,14.502304,7.1,26.21,15.950833,12.830017,17.149994,15.070004,0.233,0.242,0.23724993,0.0,9.113144,3.484825
20060809T0000,13.225029,20.515028,17.342113,54.0,100.0,72.375,0.1,89.458336,2.6956801,1.7057923,6.1272,3.754816,351.7772,11.03,25.16,17.382082,13.490021,17.920013,15.687088,0.228,0.233,0.23029171,-9.536743e-07,10.159387,5.5527167
20060810T0000,11.925029,18.665028,15.896277,66.0,87.0,77.666664,2.6999998,74.416664,2.4796798,4.7952,12.54628,7.7522025,246.37064,6.22,19.55,14.407498,13.040009,15.970001,14.7816725,0.226,0.23,0.2281667,1.8462296,6.337928,3.8190536
20060811T0000,11.905029,15.825029,14.03753,77.0,97.0,86.875,7.4999995,96.25,2.2910397,5.1725526,15.574719,9.966282,249.2256,9.84,15.45,12.581252,12.070007,12.790009,12.45584,0.228,0.261,0.24337499,0.38014317,3.7707987,1.9896091
20060812T0000,8.825028,15.9550295,13.289196,61.0,98.0,79.916664,4.799999,59.083332,2.1801598,2.028842,10.290077,5.968519,243.80154,4.19,20.3,12.303752,11.309998,14.059998,12.489174,0.244,0.279,0.25887498,0.25123787,6.447935,3.009176
20060813T0000,8.575028,15.625029,12.978363,81.0,96.0,89.625,12.0,95.708336,1.8345599,6.6653256,15.464973,10.655337,208.27112,3.57,15.54,11.696668,9.970001,12.76001,11.441254,0.243,0.31,0.27516666,0.4451542,2.9650898,1.46757
20060814T0000,7.2850285,15.295029,12.288362,83.0,97.0,91.041664,9.0,79.458336,1.9627199,7.684151,20.08451,12.013471,222.6774,4.76,14.54,10.726251,10.470001,12.390015,11.572922,0.277,0.302,0.28716668,0.33956623,2.691204,1.2729709
20060815T0000,5.075029,22.675028,15.430863,49.0,96.0,71.541664,0.0,26.279165,3.8793604,1.332,9.014403,6.3258758,209.7785,2.84,26.03,14.725833,7.980011,17.76001,12.906257,0.252,0.278,0.26324996,0.31724405,12.87392,5.9917717
20060816T0000,13.785029,22.455029,18.165445,58.0,98.0,80.041664,6.7,89.791664,2.8151999,2.4560864,5.694981,4.1811433,152.07642,12.13,25.24,17.204165,13.720001,17.029999,15.228756,0.252,0.292,0.27408335,0.28704166,10.4597845,4.266332
20060817T0000,15.415029,26.065027,20.88378,51.0,96.0,76.0,5.6000004,79.166664,3.7152002,1.332,8.855546,3.4680042,68.110435,13.06,28.91,20.074167,14.470001,19.830017,17.122505,0.256,0.284,0.26483333,0.6385927,15.187645,6.2916045
20060818T0000,16.975029,24.535028,20.427528,49.0,98.0,73.708336,15.6,39.791668,4.05792,1.6204481,14.904121,6.6817355,229.1528,10.24,26.43,18.782915,16.360016,19.550018,17.894592,0.259,0.338,0.28737506,0.35310555,14.409542,6.473364
20060819T0000,15.745029,25.645027,19.892527,49.0,96.0,75.083336,1.1,62.333332,3.30768,3.8142672,10.248613,5.8130875,214.33333,9.92,29.0,18.23625,15.209991,18.459991,16.815004,0.254,0.259,0.2559584,0.6532488,15.414988,5.9571304
20060820T0000,11.725029,21.105028,16.719196,59.0,100.0,81.625,1.3000001,30.0,3.03984,4.3038235,17.529848,9.505269,238.73628,6.75,23.81,15.187503,13.75,17.130005,15.208758,0.25,0.256,0.25295833,0.0,9.3938265,3.6321614
20060821T0000,12.305029,19.975029,16.479197,64.0,92.0,77.583336,1.0000001,84.041664,2.6784003,5.701209,14.693113,9.352943,240.13309,10.81,21.28,15.509582,12.570007,15.890015,14.165005,0.248,0.254,0.25070828,1.0985498,7.6869364,4.1193843
20060822T0000,13.415029,19.585028,16.127111,65.0,98.0,83.541664,4.7,66.333336,2.3443198,1.0656,11.204646,5.6595206,257.24017,6.26,23.63,14.445,12.850006,16.200012,14.596671,0.251,0.28,0.26591668,0.29993534,7.2927666,2.9791605
20060823T0000,11.815029,23.255028,17.647112,51.0,100.0,73.958336,0.0,49.220837,3.4732802,0.84243083,5.0264254,3.0207016,136.00508,6.65,26.7,16.78875,11.440002,18.550018,14.821258,0.248,0.257,0.2518334,0.0,12.816069,5.8395066
20060824T0000,8.905028,20.585028,15.083362,72.0,94.0,83.375,4.5,56.3,2.40624,4.652476,15.778439,9.809644,228.28665,5.73,21.24,12.807084,11.940002,15.140015,13.83709,0.247,0.281,0.26133335,0.6208248,6.2110453,2.8426983
20060825T0000,8.595029,20.035028,15.02253,54.0,93.0,73.833336,0.0,66.75,3.0931196,4.9121733,17.285234,10.708482,240.99414,5.25,23.33,13.595834,10.730011,15.76001,12.881675,0.248,0.265,0.25533336,0.70909023,9.859173,4.6427827
20060826T0000,9.735029,19.755028,14.989613,59.0,100.0,84.208336,7.4,78.291664,1.7985598,4.3038235,15.003784,8.530639,226.9539,3.75,20.83,13.046668,9.200012,14.679993,12.411255,0.243,0.29,0.25691667,-9.536743e-07,8.634651,2.8224533
20060827T0000,11.425029,17.285028,14.584613,77.0,97.0,88.75,1.4,92.958336,1.3176,6.1503215,10.605932,8.555728,238.24997,6.32,19.77,13.397084,12.619995,14.050018,13.290421,0.265,0.278,0.27208334,0.41798592,4.0503216,1.781434
20060828T0000,10.785029,16.605028,14.469611,77.0,94.0,89.666664,15.4,99.166664,1.2513599,5.4919763,18.946266,10.951687,234.40761,7.85,16.75,13.067916,11.490021,13.240021,12.485839,0.261,0.317,0.28374997,0.8228378,3.965376,1.5886946
20060829T0000,9.285028,14.485029,11.922528,76.0,98.0,88.791664,3.7,84.0,2.22336,4.802594,18.996767,11.30244,243.07315,6.23,15.4,10.790001,10.369995,12.679993,11.516669,0.28,0.301,0.28720835,0.22002506,3.6062908,1.4995756
20060830T0000,9.785029,15.605029,11.786696,72.0,98.0,87.5,1.7000002,78.0,1.6588801,5.6637416,13.322664,9.04635,247.96063,4.6,17.56,10.5125,9.610016,12.330017,10.747089,0.272,0.286,0.27904168,0.21972752,4.5255957,1.7194761
20060831T0000,10.685029,20.275028,15.011695,44.0,96.0,69.458336,0.0,32.041668,3.23856,1.0983953,5.328,3.2598581,194.26451,4.47,23.9,13.787915,10.230011,15.890015,12.619172,0.263,0.272,0.26679167,0.46703625,12.184009,5.5127144
20060901T0000,6.735029,24.695028,16.865446,44.0,95.0,67.625,0.0,9.795834,3.5654402,2.260479,6.080693,4.1882353,157.20564,2.05,27.06,14.661248,8.230011,17.51001,12.952086,0.256,0.263,0.25904167,0.48336697,15.700254,7.239967
20060902T0000,12.785029,24.565027,18.98503,55.0,92.0,75.083336,0.5,86.958336,2.92176,5.701209,17.316,9.001883,224.06287,10.84,26.58,17.249166,12.959991,17.440002,15.257504,0.253,0.256,0.25441658,1.0748177,12.745113,5.843165
20060903T0000,14.565029,25.355028,19.987532,53.0,94.0,75.791664,0.0,58.541668,3.03264,6.443357,17.753117,10.461143,227.77469,11.19,24.77,18.516668,13.940002,18.720001,16.317505,0.247,0.253,0.25004175,0.9326916,12.551746,6.0769114
20060904T0000,15.025029,26.195028,21.057528,64.0,96.0,82.208336,0.0,25.708334,2.90592,1.332,12.53213,7.5077667,253.71713,12.11,29.03,19.2025,15.220001,21.190002,17.979172,0.243,0.248,0.245625,0.6226034,11.245272,4.7643
20060905T0000,16.965029,26.615028,21.326277,62.0,100.0,82.25,0.0,27.333334,3.1881602,1.3583788,7.2468634,3.9048223,54.937477,11.22,29.6,19.862919,15.730011,21.26001,18.218342,0.24,0.244,0.24183327,0.0,12.170994,4.9477544
20060906T0000,16.285028,26.525028,20.714195,59.0,100.0,82.958336,0.0,68.666664,2.2536,3.1067312,5.394189,4.144876,124.565414,12.51,28.75,19.112085,15.860016,20.110016,17.571672,0.238,0.241,0.23974995,0.0,13.06168,4.59346
20060907T0000,16.385029,28.725029,21.813776,53.0,100.0,81.458336,1.6000001,54.791668,2.89872,4.4337797,10.870295,6.4095283,270.5026,12.36,30.97,20.457918,15.450012,19.730011,17.757505,0.237,0.245,0.24016662,0.0,16.49967,5.4638686
20060908T0000,9.695029,21.185028,16.03878,51.0,97.0,78.666664,0.0,47.204163,3.1348803,7.9831147,17.910324,12.060807,47.390823,6.61,23.25,15.510831,13.600006,17.779999,16.15792,0.242,0.25,0.24474996,0.43999577,11.2267685,4.147983
20060909T0000,5.515029,24.345028,15.903778,51.0,95.0,72.791664,0.0,32.25,3.0168,4.270717,8.762899,6.1380897,81.2051,0.53,26.61,14.011252,8.890015,17.880005,13.540423,0.239,0.244,0.24170828,0.40902662,13.5953045,5.8423457
20060910T0000,11.865029,27.855028,20.593363,48.0,93.0,73.791664,0.0,67.666664,3.0528,4.336678,11.458298,6.1835017,179.29268,8.23,30.38,18.813751,12.059998,19.76001,16.176668,0.235,0.24,0.23737502,0.88463306,17.924696,7.145437
20060911T0000,17.435028,27.195028,22.152113,49.0,88.0,67.375,0.2,38.916668,3.35808,0.5956885,5.124306,3.3996427,171.83604,10.36,30.51,19.72375,16.0,20.619995,18.064589,0.232,0.236,0.23383327,2.181942,15.912739,8.821609
20060912T0000,12.9550295,26.515028,20.351278,46.0,100.0,70.083336,0.3,10.416667,2.9059198,0.2664,5.2542295,3.5980215,159.77515,7.71,29.19,17.077501,12.77002,19.850006,16.337091,0.23,0.233,0.23158331,0.0,16.548231,7.833885
20060913T0000,12.435029,27.365028,20.157528,42.0,94.0,70.125,0.0,10.291667,3.1708798,2.4560866,5.9150395,4.5560055,121.51308,7.78,29.81,17.184168,12.559998,20.5,16.450838,0.226,0.231,0.22849995,0.89921665,19.422417,8.053124
20060914T0000,10.945029,24.875029,19.358778,51.0,92.0,72.125,0.0,76.775,2.1744,0.84243083,5.6637416,3.521495,107.22344,6.74,25.74,17.078333,12.309998,19.290009,16.115421,0.225,0.227,0.22612499,0.9505663,13.970568,6.8101583
20060915T0000,15.555029,24.755028,20.135447,52.0,100.0,77.041664,0.0,52.591663,2.3529599,2.1312,5.089565,3.3160648,250.70996,10.04,27.1,18.217085,15.149994,18.99002,16.956673,0.223,0.226,0.22445834,0.0,13.751747,5.6301064
20060916T0000,14.395029,23.725029,18.636696,59.0,99.0,81.208336,0.1,56.32083,2.4465601,0.84243083,8.64467,4.1382904,292.64032,11.46,27.07,17.995,14.200012,19.25,16.428757,0.223,0.227,0.22441666,0.15697289,11.035379,4.362549
20060917T0000,15.715029,17.685028,16.66086,93.0,98.0,96.25,65.899994,100.0,0.27936,4.066419,12.664511,6.5742526,244.9891,14.21,17.13,15.3125,14.440002,15.929993,15.019592,0.228,0.364,0.31554168,0.3255682,1.1883497,0.6527542
20060918T0000,14.305029,17.915028,16.40753,87.0,97.0,93.708336,28.100002,98.166664,1.12752,3.0374272,11.724627,7.2055936,264.6812,9.83,17.56,14.992082,14.110016,15.119995,14.638759,0.317,0.364,0.34095833,0.4618101,2.437252,1.1044048
20060919T0000,12.965029,19.755028,15.779195,66.0,97.0,86.375,0.0,59.058334,1.8907199,2.1967907,8.528962,5.1583323,236.54883,6.46,22.14,13.654582,12.380005,16.24002,14.177925,0.301,0.315,0.30566666,0.40789032,7.1604424,2.4891508
20060920T0000,10.755029,21.595028,15.724196,59.0,100.0,82.791664,0.0,30.166666,2.5214398,2.9304,4.713097,3.5311472,122.7236,6.11,24.23,14.283333,10.929993,17.160004,13.658755,0.291,0.301,0.29504162,0.0,9.653554,3.511792
20060921T0000,10.885029,26.545029,18.015444,48.0,97.0,78.208336,0.0,34.958332,2.72592,4.161301,5.6637416,4.9176025,124.426476,8.42,28.02,16.154585,11.709991,19.119995,14.919171,0.265,0.291,0.27779162,0.35502625,16.379482,5.621803
20060922T0000,10.015029,26.925028,19.397945,46.0,100.0,72.833336,0.0,20.8375,2.90448,2.382754,5.842608,4.278355,113.2677,5.31,28.22,16.554998,10.630005,19.75,15.30209,0.26,0.265,0.26250005,0.0,17.398888,7.2845263
20060923T0000,15.185029,26.705029,21.331278,55.0,90.0,74.166664,0.0,88.083336,2.60352,2.1477854,5.651197,4.1934314,118.1528,12.75,28.9,19.575415,14.600006,20.350006,17.412924,0.256,0.26,0.25791666,1.5728006,14.490419,6.835617
20060924T0000,15.715029,24.775028,20.301693,58.0,98.0,81.875,6.0999994,88.916664,1.84464,1.332,9.53846,4.90053,32.957413,11.62,27.6,18.508333,15.450012,18.779999,17.307089,0.254,0.282,0.25800005,0.3255682,12.047325,4.4215236
20060925T0000,15.175029,19.035028,16.819613,78.0,98.0,92.375,24.900002,100.0,1.3910401,2.2761226,7.36826,4.9952574,268.0251,12.76,21.0,15.844582,14.110016,17.209991,15.590425,0.29,0.341,0.30683333,0.3143549,4.427994,1.3902702
20060926T0000,13.835029,17.305029,15.403778,84.0,98.0,92.333336,12.899999,99.666664,1.28448,3.6234317,5.9150395,4.6153703,291.72107,12.46,17.22,14.449166,13.290009,14.839996,14.089589,0.302,0.321,0.31295836,0.30308914,2.8851786,1.2743163
20060927T0000,12.685029,19.435028,15.551693,70.0,100.0,89.208336,0.1,63.279163,1.2456,3.013972,5.328,3.7928007,31.912766,7.38,22.31,14.047084,12.550018,16.170013,14.161256,0.278,0.301,0.28804162,0.0,6.1418056,1.958758
20060928T0000,12.175029,21.765028,16.893778,64.0,97.0,81.458336,0.0,92.75,1.9900799,1.0656,4.6600966,2.9414072,129.76614,10.94,24.6,16.122084,11.920013,17.830017,14.636257,0.271,0.278,0.27412495,0.40439415,8.592359,3.7927687
20060929T0000,14.385029,23.015028,18.607529,54.0,95.0,76.083336,0.0,44.67917,2.3544002,1.9394212,6.66,4.3734975,181.10881,10.24,25.74,16.520834,13.130005,18.059998,15.31334,0.266,0.271,0.26833326,0.7464123,11.776624,5.332084
20060930T0000,14.585029,22.865028,17.97378,58.0,96.0,81.0,6.9999995,92.958336,1.6660801,3.3379824,7.421045,5.3956013,183.90935,12.31,23.51,16.361666,13.350006,17.5,15.220001,0.266,0.297,0.276625,0.66604424,10.726237,4.092176
20061001T0000,15.425029,21.305029,17.817112,76.0,98.0,90.833336,19.0,90.875,1.2312,5.0264254,9.0732565,6.582274,183.20949,10.95,22.51,16.245834,14.52002,16.76001,15.678756,0.274,0.347,0.30145836,0.31950378,5.5674725,1.8465276
20061002T0000,13.515029,22.355028,18.012112,65.0,98.0,84.833336,2.1,83.25,1.6531202,2.6772869,11.080447,7.531486,206.31897,9.77,22.46,16.19625,12.75,17.040009,15.052091,0.276,0.284,0.27862498,0.28198338,8.457483,3.2774699
20061003T0000,11.465029,19.665028,15.961281,83.0,98.0,94.5,27.5,100.0,0.6336,3.5741313,18.741009,9.866025,221.59274,10.07,18.5,14.517499,13.01001,15.529999,14.666669,0.294,0.343,0.32004166,0.32012653,3.5600452,0.9549095
20061004T0000,10.805029,14.935029,12.093362,64.0,95.0,82.833336,0.2,97.291664,1.2758398,3.0374274,10.345105,6.342445,245.1818,6.93,15.13,11.19,11.119995,13.309998,12.090001,0.288,0.313,0.2977917,0.5885334,5.57069,2.3382127
20061005T0000,7.345029,15.925029,11.955861,59.0,91.0,78.958336,0.1,65.745834,1.50336,3.7862556,10.4475,6.474261,234.73178,3.59,18.79,10.734584,9.740021,13.690002,11.57834,0.279,0.288,0.2833334,1.0487089,6.752344,2.915472
20061006T0000,5.5050287,18.405027,12.6408615,64.0,94.0,79.0,0.0,59.5,1.6488,4.5600333,12.455446,8.609467,204.7343,2.92,20.06,11.16,6.9900208,14.480011,10.775838,0.274,0.28,0.27675006,0.49048758,6.9627514,3.299222
20061007T0000,11.645029,15.335029,13.234196,67.0,97.0,82.291664,6.2,86.791664,1.6243198,0.84243083,17.945948,10.304393,251.88062,10.18,17.43,12.524999,11.480011,13.470001,12.239175,0.277,0.311,0.29270837,0.39432526,5.19024,2.5167286
20061008T0000,7.2950287,18.035028,12.0191965,58.0,100.0,81.125,0.0,25.537497,1.47312,2.6372256,5.8608,4.254473,109.67581,2.14,20.43,9.85875,8.420013,14.660004,11.061673,0.278,0.285,0.2808333,0.0,7.9345436,2.911876
20061009T0000,4.645029,22.235027,14.532945,49.0,97.0,73.375,0.0,36.925003,1.88928,1.332,6.503653,4.0976095,156.21133,0.95,23.81,11.822915,5.7400208,16.440002,11.132504,0.272,0.278,0.27499995,0.2308135,12.530503,5.342504
20061010T0000,10.395029,21.915028,16.636694,54.0,99.0,76.25,0.0,32.258335,1.79856,2.382754,4.5288,3.3125236,92.2026,4.96,23.97,13.257503,8.990021,16.899994,12.896675,0.268,0.273,0.27058336,0.11449623,10.824104,4.8210654
